waveform	Ch0		Gen	
t0	2023-10-20  16:53:55.037821		2023-10-20  16:53:55.037821	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2023-10-20  16:53:55.039381	4.155629E-1	2023-10-20  16:53:55.039381	-2.622145E-2
2023-10-20  16:53:55.039389	4.155629E-1	2023-10-20  16:53:55.039389	-3.047012E-2
2023-10-20  16:53:55.039397	4.155629E-1	2023-10-20  16:53:55.039397	-3.896747E-2
2023-10-20  16:53:55.039405	4.155629E-1	2023-10-20  16:53:55.039405	-2.622145E-2
2023-10-20  16:53:55.039413	4.155629E-1	2023-10-20  16:53:55.039413	-2.197277E-2
2023-10-20  16:53:55.039421	4.155629E-1	2023-10-20  16:53:55.039421	-4.746482E-2
2023-10-20  16:53:55.039429	4.155629E-1	2023-10-20  16:53:55.039429	-3.896747E-2
2023-10-20  16:53:55.039437	4.155629E-1	2023-10-20  16:53:55.039437	-3.471880E-2
2023-10-20  16:53:55.039445	3.732919E-1	2023-10-20  16:53:55.039445	-3.471880E-2
2023-10-20  16:53:55.039453	4.155629E-1	2023-10-20  16:53:55.039453	-3.471880E-2
2023-10-20  16:53:55.039461	3.732919E-1	2023-10-20  16:53:55.039461	-2.622145E-2
2023-10-20  16:53:55.039469	3.732919E-1	2023-10-20  16:53:55.039469	-2.622145E-2
2023-10-20  16:53:55.039477	3.310209E-1	2023-10-20  16:53:55.039477	-3.471880E-2
2023-10-20  16:53:55.039485	3.732919E-1	2023-10-20  16:53:55.039485	-2.197277E-2
2023-10-20  16:53:55.039493	3.310209E-1	2023-10-20  16:53:55.039493	-3.471880E-2
2023-10-20  16:53:55.039501	3.310209E-1	2023-10-20  16:53:55.039501	-2.197277E-2
2023-10-20  16:53:55.039509	3.310209E-1	2023-10-20  16:53:55.039509	-2.197277E-2
2023-10-20  16:53:55.039517	3.310209E-1	2023-10-20  16:53:55.039517	-2.197277E-2
2023-10-20  16:53:55.039525	3.310209E-1	2023-10-20  16:53:55.039525	-2.622145E-2
2023-10-20  16:53:55.039533	3.732919E-1	2023-10-20  16:53:55.039533	-3.047012E-2
2023-10-20  16:53:55.039541	3.310209E-1	2023-10-20  16:53:55.039541	-3.471880E-2
2023-10-20  16:53:55.039549	3.310209E-1	2023-10-20  16:53:55.039549	-2.622145E-2
2023-10-20  16:53:55.039557	3.310209E-1	2023-10-20  16:53:55.039557	-1.772410E-2
2023-10-20  16:53:55.039565	3.310209E-1	2023-10-20  16:53:55.039565	-2.197277E-2
2023-10-20  16:53:55.039573	3.310209E-1	2023-10-20  16:53:55.039573	-2.622145E-2
2023-10-20  16:53:55.039581	3.310209E-1	2023-10-20  16:53:55.039581	-2.622145E-2
2023-10-20  16:53:55.039589	3.310209E-1	2023-10-20  16:53:55.039589	-1.772410E-2
2023-10-20  16:53:55.039597	3.310209E-1	2023-10-20  16:53:55.039597	-2.197277E-2
2023-10-20  16:53:55.039605	3.310209E-1	2023-10-20  16:53:55.039605	-2.622145E-2
2023-10-20  16:53:55.039613	3.310209E-1	2023-10-20  16:53:55.039613	-1.347542E-2
2023-10-20  16:53:55.039621	2.887500E-1	2023-10-20  16:53:55.039621	-2.197277E-2
2023-10-20  16:53:55.039629	2.887500E-1	2023-10-20  16:53:55.039629	-2.197277E-2
2023-10-20  16:53:55.039637	2.887500E-1	2023-10-20  16:53:55.039637	-2.197277E-2
2023-10-20  16:53:55.039645	2.887500E-1	2023-10-20  16:53:55.039645	-2.197277E-2
2023-10-20  16:53:55.039653	2.887500E-1	2023-10-20  16:53:55.039653	-3.471880E-2
2023-10-20  16:53:55.039661	2.887500E-1	2023-10-20  16:53:55.039661	-1.347542E-2
2023-10-20  16:53:55.039669	2.887500E-1	2023-10-20  16:53:55.039669	-1.772410E-2
2023-10-20  16:53:55.039677	2.464790E-1	2023-10-20  16:53:55.039677	-2.197277E-2
2023-10-20  16:53:55.039685	2.887500E-1	2023-10-20  16:53:55.039685	-1.772410E-2
2023-10-20  16:53:55.039693	2.887500E-1	2023-10-20  16:53:55.039693	-1.772410E-2
2023-10-20  16:53:55.039701	2.464790E-1	2023-10-20  16:53:55.039701	-2.197277E-2
2023-10-20  16:53:55.039709	2.464790E-1	2023-10-20  16:53:55.039709	-1.347542E-2
2023-10-20  16:53:55.039717	2.464790E-1	2023-10-20  16:53:55.039717	-2.197277E-2
2023-10-20  16:53:55.039725	2.464790E-1	2023-10-20  16:53:55.039725	-1.347542E-2
2023-10-20  16:53:55.039733	2.887500E-1	2023-10-20  16:53:55.039733	-4.978070E-3
2023-10-20  16:53:55.039741	2.464790E-1	2023-10-20  16:53:55.039741	-9.226745E-3
2023-10-20  16:53:55.039749	2.464790E-1	2023-10-20  16:53:55.039749	-1.772410E-2
2023-10-20  16:53:55.039757	2.464790E-1	2023-10-20  16:53:55.039757	-9.226745E-3
2023-10-20  16:53:55.039765	2.464790E-1	2023-10-20  16:53:55.039765	-1.772410E-2
2023-10-20  16:53:55.039773	2.464790E-1	2023-10-20  16:53:55.039773	-2.197277E-2
2023-10-20  16:53:55.039781	2.464790E-1	2023-10-20  16:53:55.039781	-1.347542E-2
2023-10-20  16:53:55.039789	2.042080E-1	2023-10-20  16:53:55.039789	-2.197277E-2
2023-10-20  16:53:55.039797	2.042080E-1	2023-10-20  16:53:55.039797	-1.347542E-2
2023-10-20  16:53:55.039805	2.042080E-1	2023-10-20  16:53:55.039805	-2.622145E-2
2023-10-20  16:53:55.039813	2.042080E-1	2023-10-20  16:53:55.039813	-1.772410E-2
2023-10-20  16:53:55.039821	2.042080E-1	2023-10-20  16:53:55.039821	-9.226745E-3
2023-10-20  16:53:55.039829	2.042080E-1	2023-10-20  16:53:55.039829	-4.978070E-3
2023-10-20  16:53:55.039837	2.042080E-1	2023-10-20  16:53:55.039837	-1.772410E-2
2023-10-20  16:53:55.039845	2.042080E-1	2023-10-20  16:53:55.039845	-1.347542E-2
2023-10-20  16:53:55.039853	1.619371E-1	2023-10-20  16:53:55.039853	-2.197277E-2
2023-10-20  16:53:55.039861	2.042080E-1	2023-10-20  16:53:55.039861	-1.347542E-2
2023-10-20  16:53:55.039869	1.619371E-1	2023-10-20  16:53:55.039869	-1.347542E-2
2023-10-20  16:53:55.039877	2.042080E-1	2023-10-20  16:53:55.039877	-7.293946E-4
2023-10-20  16:53:55.039885	1.619371E-1	2023-10-20  16:53:55.039885	-9.226745E-3
2023-10-20  16:53:55.039893	1.619371E-1	2023-10-20  16:53:55.039893	-9.226745E-3
2023-10-20  16:53:55.039901	1.619371E-1	2023-10-20  16:53:55.039901	-1.772410E-2
2023-10-20  16:53:55.039909	1.619371E-1	2023-10-20  16:53:55.039909	-1.772410E-2
2023-10-20  16:53:55.039917	1.619371E-1	2023-10-20  16:53:55.039917	-1.772410E-2
2023-10-20  16:53:55.039925	1.619371E-1	2023-10-20  16:53:55.039925	-9.226745E-3
2023-10-20  16:53:55.039933	1.619371E-1	2023-10-20  16:53:55.039933	-4.978070E-3
2023-10-20  16:53:55.039941	1.619371E-1	2023-10-20  16:53:55.039941	-4.978070E-3
2023-10-20  16:53:55.039949	1.619371E-1	2023-10-20  16:53:55.039949	-1.347542E-2
2023-10-20  16:53:55.039957	1.619371E-1	2023-10-20  16:53:55.039957	-9.226745E-3
2023-10-20  16:53:55.039965	1.619371E-1	2023-10-20  16:53:55.039965	-7.293946E-4
2023-10-20  16:53:55.039973	1.196661E-1	2023-10-20  16:53:55.039973	-7.293946E-4
2023-10-20  16:53:55.039981	1.196661E-1	2023-10-20  16:53:55.039981	3.519281E-3
2023-10-20  16:53:55.039989	1.196661E-1	2023-10-20  16:53:55.039989	-4.978070E-3
2023-10-20  16:53:55.039997	7.739511E-2	2023-10-20  16:53:55.039997	-4.978070E-3
2023-10-20  16:53:55.040005	1.196661E-1	2023-10-20  16:53:55.040005	7.767956E-3
2023-10-20  16:53:55.040013	1.196661E-1	2023-10-20  16:53:55.040013	-4.978070E-3
2023-10-20  16:53:55.040021	1.196661E-1	2023-10-20  16:53:55.040021	-9.226745E-3
