waveform	Ch0		Gen	
t0	2023-10-20  17:12:37.562372		2023-10-20  17:12:37.562372	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2023-10-20  17:12:37.563476	-5.143985E-1	2023-10-20  17:12:37.563476	-4.978070E-3
2023-10-20  17:12:37.563484	-5.143985E-1	2023-10-20  17:12:37.563484	-7.293946E-4
2023-10-20  17:12:37.563492	-4.721275E-1	2023-10-20  17:12:37.563492	-9.226745E-3
2023-10-20  17:12:37.563500	-4.721275E-1	2023-10-20  17:12:37.563500	3.519281E-3
2023-10-20  17:12:37.563508	-4.721275E-1	2023-10-20  17:12:37.563508	7.767956E-3
2023-10-20  17:12:37.563516	-5.143985E-1	2023-10-20  17:12:37.563516	3.519281E-3
2023-10-20  17:12:37.563524	-4.721275E-1	2023-10-20  17:12:37.563524	7.767956E-3
2023-10-20  17:12:37.563532	-4.721275E-1	2023-10-20  17:12:37.563532	7.767956E-3
2023-10-20  17:12:37.563540	-4.298565E-1	2023-10-20  17:12:37.563540	1.201663E-2
2023-10-20  17:12:37.563548	-4.298565E-1	2023-10-20  17:12:37.563548	-7.293946E-4
2023-10-20  17:12:37.563556	-4.298565E-1	2023-10-20  17:12:37.563556	7.767956E-3
2023-10-20  17:12:37.563564	-4.298565E-1	2023-10-20  17:12:37.563564	-7.293946E-4
2023-10-20  17:12:37.563572	-4.298565E-1	2023-10-20  17:12:37.563572	1.201663E-2
2023-10-20  17:12:37.563580	-4.298565E-1	2023-10-20  17:12:37.563580	3.519281E-3
2023-10-20  17:12:37.563588	-4.298565E-1	2023-10-20  17:12:37.563588	-7.293946E-4
2023-10-20  17:12:37.563596	-3.875856E-1	2023-10-20  17:12:37.563596	-4.978070E-3
2023-10-20  17:12:37.563604	-3.875856E-1	2023-10-20  17:12:37.563604	3.519281E-3
2023-10-20  17:12:37.563612	-3.875856E-1	2023-10-20  17:12:37.563612	7.767956E-3
2023-10-20  17:12:37.563620	-3.875856E-1	2023-10-20  17:12:37.563620	1.201663E-2
2023-10-20  17:12:37.563628	-3.875856E-1	2023-10-20  17:12:37.563628	7.767956E-3
2023-10-20  17:12:37.563636	-3.875856E-1	2023-10-20  17:12:37.563636	7.767956E-3
2023-10-20  17:12:37.563644	-3.875856E-1	2023-10-20  17:12:37.563644	-7.293946E-4
2023-10-20  17:12:37.563652	-3.453146E-1	2023-10-20  17:12:37.563652	7.767956E-3
2023-10-20  17:12:37.563660	-3.453146E-1	2023-10-20  17:12:37.563660	-4.978070E-3
2023-10-20  17:12:37.563668	-3.453146E-1	2023-10-20  17:12:37.563668	-4.978070E-3
2023-10-20  17:12:37.563676	-3.453146E-1	2023-10-20  17:12:37.563676	3.519281E-3
2023-10-20  17:12:37.563684	-3.453146E-1	2023-10-20  17:12:37.563684	7.767956E-3
2023-10-20  17:12:37.563692	-3.453146E-1	2023-10-20  17:12:37.563692	1.201663E-2
